Syllable,Tone,FullPinyin,Exists,Character(s),Meaning
zai,3,zai3,Yes,,to slaughter; to butcher; to kill (animals etc)  / (coll.) to fleece; to rip off; to overcharge  / (bound form) to govern; to rule  / (bound form) (a title for certain government officials in ancient China); to record in writing  / to carry (i.e. publish in a newspaper etc)  / Taiwan pr. [zai4]  / year; child  / young animal
zai,4,zai4,Yes,,"to exist; to be alive  / (of sb or sth) to be (located) at  / (used before a verb to indicate an action in progress); again; once more; re-  / further; beyond this point of time  / (before an adjective) more  / then (after sth, and not until then)  / no matter how ... (followed by an adjective or verb, and then (usually) 也 or 都 for emphasis)  / (used to introduce additional information, as in 再則｜再则, 再就是 etc)  / (literary) to reappear; to reoccur; to carry  / to convey  / to load  / to hold  / to fill up  / and  / also  / as well as  / simultaneously"
zan,1,zan1,Yes,,hairpin; used in 糌粑; old variant of 簪
zan,2,zan2,Yes,,I or me  / we (including both the speaker and the person spoken to); variant of 咱; variant of 咱
zan,3,zan3,Yes,,to collect  / to hoard  / to accumulate  / to save; surname Zan; swift
zan,4,zan4,Yes,,temporary  / Taiwan pr. [zhan4]; to scurry  / variant of 暫｜暂; to patronize  / to support  / to praise  / (Internet slang) to like (an online post on Facebook etc)
zang,1,zang1,Yes,,dirty  / filthy  / to get (sth) dirty; stolen goods; loot; spoils; female sheep  / place name
zang,2,zang2,No,,
zang,3,zang3,Yes,,powerful horse
zang,4,zang4,Yes,,to bury (the dead)  / to inter; old variant of 葬; Tibet  / abbr. for Xizang or Tibet Autonomous Region 西藏
zao,1,zao1,Yes,,"dregs  / draff  / pickled in wine  / rotten  / messy  / ruined; to meet by chance (usually with misfortune)  / classifier for events: time, turn, incident; see 蹧蹋"
zao,2,zao2,Yes,,(bound form) chisel  / to bore a hole; to chisel; to dig  / (literary) certain; authentic; irrefutable  / also pr. [zuo4]
zao,3,zao3,Yes,,early  / morning  / Good morning!  / long ago  / prematurely; (bound form) jujube; Chinese date (Zizyphus jujuba); aquatic grasses  / elegant
zao,4,zao4,Yes,,to make  / to build  / to manufacture  / to invent  / to fabricate  / to go to  / party (in a lawsuit or legal agreement)  / crop  / classifier for crops; soap  / black; (literary) (of birds or insects) to chirp  / (bound form) to make a cacophonous noise
ze,1,ze1,No,,
ze,2,ze2,Yes,,(literary) (conjunction used to express contrast with a previous clause) but; then  / (bound form) standard; norm  / (bound form) principle  / (literary) to imitate; to follow  / classifier for written items; pool  / pond  / (of metals etc) luster  / favor or beneficence  / damp  / moist; (literary) to bite; to gnaw
ze,3,ze3,No,,
ze,4,ze4,Yes,,to tilt  / narrow  / uneasy  / oblique tones (in Chinese poetry); afternoon  / decline
zei,1,zei1,No,,
zei,2,zei2,Yes,,thief; robber  / (bound form) traitor; subversive  / (bound form) evil; wicked  / sly; shifty; devious  / (literary) to harm; to injure  / (coll.) extremely; insanely; damn (common in NE China and Taiwan); cuttlefish; old variant of 賊｜贼
zei,3,zei3,No,,
zei,4,zei4,No,,
zen,1,zen1,No,,
zen,2,zen2,No,,
zen,3,zen3,Yes,,how
zen,4,zen4,Yes,,to slander
zeng,1,zeng1,Yes,,"(bound form) to increase; to augment; to add to; surname Zeng; great- (grandfather, grandchild etc)"
zeng,2,zeng2,No,,
zeng,3,zeng3,No,,
zeng,4,zeng4,Yes,,to give as a present  / to repel  / to bestow an honorary title after death (old); heddle  / Taiwan pr. [zong4]; cauldron  / rice pot
zha,1,zha1,Yes,,to prick  / to run or stick (a needle etc) into  / mug or jug used for serving beer (loanword from &quot;jar&quot;); (of troops) to be stationed (at)  / Taiwan pr. [zha2]; variant of 紮｜扎
zha,2,zha2,Yes,,sluice; sluice gate  / to dam up water  / (coll.) brake  / (coll.) electric switch; to deep fry  / (coll.) to blanch (a vegetable)  / Taiwan pr. [zha4]; old variant of 閘｜闸  / sluice  / lock (on waterway)
zha,3,zha3,Yes,,fragments; span (unit of length based on the width of the expanded human hand)  / to span (measure with one&#039;s hand); to blink  / to wink
zha,4,zha4,Yes,,"to burst; to explode  / to blow up; to bomb  / (coll.) to fly into a rage  / (coll.) to scamper off; to scatter; to press  / to extract (juice)  / device for extracting juice, oils etc; variant of 榨  / to press  / to extract (juice)"
zhai,1,zhai1,Yes,,"to take; to pick (flowers, fruit etc); to pluck; to remove; to take off (glasses, hat etc)  / to select; to pick out  / to borrow money at a time of urgent need; lean on one side; to fast or abstain from meat, wine etc  / vegetarian diet  / study room  / building  / to give alms (to a monk)"
zhai,2,zhai2,Yes,,residence  / (coll.) to stay in at home  / to hang around at home; surname Zhai
zhai,3,zhai3,Yes,,narrow  / narrow-minded  / badly off
zhai,4,zhai4,Yes,,debt  / CL: 筆｜笔; surname Zhai; (literary) disease (esp. tuberculosis)
zhan,1,zhan1,Yes,,to moisten  / to be infected by  / to receive benefit or advantage through a contact  / to touch; variant of 沾  / to moisten; to glue; to paste  / to adhere; to stick to
zhan,2,zhan2,No,,
zhan,3,zhan3,Yes,,to behead (as form of capital punishment)  / to chop; a small cup  / classifier for lamps; surname Zhan
zhan,4,zhan4,Yes,,station  / to stand  / to halt  / to stop  / branch of a company or organization  / website; to take possession of  / to occupy  / to take up; variant of 占
zhang,1,zhang1,Yes,,"to open up  / to spread  / sheet of paper  / classifier for flat objects, sheet  / classifier for votes; chapter  / section  / clause  / movement (of symphony)  / seal  / badge  / regulation  / order; surname Zhang"
zhang,2,zhang2,No,,
zhang,3,zhang3,Yes,,"chief  / head  / elder  / to grow  / to develop  / to increase  / to enhance; to rise (of prices, rivers); palm of the hand  / sole of the foot  / paw  / horseshoe  / to slap  / to hold in one&#039;s hand  / to wield"
zhang,4,zhang4,Yes,,"account  / bill  / debt  / CL: 本, 筆｜笔; to swell  / to distend; to swell; to distend; to expand  / swollen; bloated"
zhao,1,zhao1,Yes,,to recruit  / to provoke  / to beckon  / to incur  / to infect  / contagious  / a move (chess)  / a maneuver  / device  / trick  / to confess; morning; bright  / clear  / manifest  / to show clearly
zhao,2,zhao2,Yes,,to touch  / to come in contact with  / to feel  / to be affected by  / to catch fire  / to burn  / (coll.) to fall asleep  / (after a verb) hitting the mark  / succeeding in
zhao,3,zhao3,Yes,,to try to find  / to look for  / to call on sb  / to find  / to seek  / to return  / to give change; pond  / pool; &quot;claw&quot; radical in Chinese characters (Kangxi radical 87)
zhao,4,zhao4,Yes,,according to  / in accordance with  / to shine  / to illuminate  / to reflect  / to look at (one&#039;s reflection)  / to take (a photo)  / photo  / as requested  / as before; variant of 照  / to shine  / to illuminate; to cover; to spread over  / a cover; a shade; a hood  / bamboo fish trap  / bamboo chicken coop  / (Tw) (coll.) to protect; to have sb&#039;s back  / (Tw) (coll.) awesome; incredible  / (Tw) (coll.) (often as 罩得住) to have things under control; to be able to handle it
zhe,1,zhe1,Yes,,to cover up (a shortcoming)  / to screen off  / to hide  / to conceal; to turn sth over  / to turn upside down  / to tip sth out (of a container); to sting
zhe,2,zhe2,Yes,,"to break  / to fracture  / to snap  / to suffer loss  / to bend  / to twist  / to turn  / to change direction  / convinced  / to convert into (currency)  / discount  / rebate  / tenth (in price)  / classifier for theatrical scenes  / to fold  / accounts book; variant of 折  / to fold; turning stroke (in Chinese characters), aka 折"
zhe,3,zhe3,Yes,,"(after a verb or adjective) one who (is) ...  / (after a noun) person involved in ...  / -er  / -ist  / (used after a number or 後｜后 or 前 to refer to sth mentioned previously)  / (used after a term, to mark a pause before defining the term)  / (old) (used at the end of a command)  / (old) this; ocher; pleat  / crease  / Taiwan pr. [zhe2]"
zhe,4,zhe4,Yes,,"(pronoun) this; these  / (bound form) this; the (followed by a noun)  / (bound form) this; these (followed by a classifier) (in this sense, commonly pr. [zhei4], esp. in Beijing); abbr. for Zhejiang 浙江 province in east China; a thorny tree  / sugarcane  / Cudrania triloba  / three-bristle cudrania (Cudrania tricuspidata)  / Chinese mulberry (Cudrania)"
zhei,1,zhei1,No,,
zhei,2,zhei2,No,,
zhei,3,zhei3,No,,
zhei,4,zhei4,Yes,,(coll.) this
zhen,1,zhen1,Yes,,"really  / truly  / indeed  / real  / true  / genuine; needle  / pin  / injection  / stitch  / CL: 根, 支; variant of 針｜针, needle"
zhen,2,zhen2,No,,
zhen,3,zhen3,Yes,,(bound form) pillow  / to rest one&#039;s head on (Taiwan pr. [zhen4]); to examine or treat medically; measles  / rash
zhen,4,zhen4,Yes,,"disposition of troops  / wave  / spate  / burst  / spell  / short period of time  / classifier for events or states of short duration; to press down  / to calm  / to subdue  / to suppress  / to guard  / garrison  / small town  / to cool or chill (food or drinks); to shake  / to vibrate  / to jolt  / to quake  / excited  / shocked  / one of the Eight Trigrams 八卦, symbolizing thunder  / ☳"
zheng,1,zheng1,Yes,,to strive for  / to vie for  / to argue or debate  / deficient or lacking (dialect)  / how or what (literary); journey  / trip  / expedition  / to go on long campaign  / to attack; to invite  / to recruit  / to levy (taxes)  / to draft (troops)  / phenomenon  / symptom  / characteristic sign (used as proof)  / evidence
zheng,2,zheng2,No,,
zheng,3,zheng3,Yes,,(bound form) whole; complete; entire; (before a measure word) whole; (before or after number + measure word) exactly  / (bound form) in good order; tidy; neat  / (bound form) to put in order; to straighten  / (bound form) to repair; to mend; to renovate  / (coll.) to fix sb; to give sb a hard time; to mess with sb  / (dialect) to tinker with; to do sth to; to raise  / to aid  / to support  / to save  / to rescue; (HK dialect) to throw  / to toss
zheng,4,zheng4,Yes,,straight  / upright  / proper  / main  / principal  / to correct  / to rectify  / exactly  / just (at that time)  / right (in that place)  / (math.) positive; to admonish  / variant of 證｜证; certificate  / proof  / to prove  / to demonstrate  / to confirm  / variant of 症
zhong,1,zhong1,Yes,,"within; among; in  / middle; center  / while (doing sth); during  / (dialect) OK; all right; a (large) bell (CL:架)  / clock (CL:座)  / amount of time; o&#039;clock (CL:點｜点,分,秒) (as in 三點鐘｜三点钟 &quot;three o&#039;clock&quot; or &quot;three hours&quot; or 五分鐘｜五分钟 &quot;five minutes&quot; etc); handleless cup; goblet  / (bound form) to concentrate (one&#039;s affection etc)  / variant of 鐘｜钟"
zhong,2,zhong2,No,,
zhong,3,zhong3,Yes,,"seed  / species  / kind  / type  / classifier for types, kinds, sorts; to swell  / swelling  / swollen; to arrive  / to follow  / heel"
zhong,4,zhong4,Yes,,"heavy  / serious  / to attach importance to; to plant  / to grow  / to cultivate; to hit (a target)  / to be struck by (a bullet, illness etc)  / to win (a prize or lottery)"
zhou,1,zhou1,Yes,,to make a circuit  / to circle  / circle  / circumference  / lap  / cycle  / complete  / all  / all over  / thorough  / to help financially; week  / weekly  / variant of 周; congee  / gruel  / porridge  / CL: 碗
zhou,2,zhou2,Yes,,"axis  / axle  / spool (for thread)  / roller (for scrolls)  / classifier for calligraphy rolls etc; used in 妯娌; stone roller (for threshing grain, leveling ground etc)  / Taiwan pr. [du2]"
zhou,3,zhou3,Yes,,broom; variant of 帚; elbow  / pork shoulder
zhou,4,zhou4,Yes,,to wrinkle  / wrinkled  / to crease; eternity  / (geology) eon; see 壓軸戲｜压轴戏  / Taiwan pr. [zhou2]
zhu,1,zhu1,Yes,,"hog  / pig  / swine  / CL: 口, 頭｜头; tree trunk  / stump (tree root)  / a plant  / classifier for trees or plants  / strain (biology)  / to involve others (in shady business); surname Zhu"
zhu,2,zhu2,Yes,,"(bound form) to pursue  / to chase away  / individually  / one by one; various genera of flowers of Asteracea family (daisies and chrysanthemums), including Atractylis lancea; &quot;bamboo&quot; radical in Chinese characters (Kangxi radical 118)"
zhu,3,zhu3,Yes,,to cook  / to boil; variant of 煮; owner  / master  / host  / individual or party concerned  / God  / Lord  / main  / to indicate or signify  / trump card (in card games)
zhu,4,zhu4,Yes,,"to live  / to dwell  / to stay  / to reside  / to stop  / (suffix indicating firmness, steadiness, or coming to a halt); to pray for  / to wish (sb bon voyage, happy birthday etc)  / person who invokes the spirits during sacrificial ceremonies; to halt  / to stay  / to be stationed (of troops, diplomats etc)"
zhua,1,zhua1,Yes,,to grab  / to catch  / to arrest  / to snatch  / to scratch; ancient weapon with a tip shaped like a hand or claw  / old variant of 抓  / to strike; to beat; dress the hair
zhua,2,zhua2,No,,
zhua,3,zhua3,Yes,,(coll.) foot of an animal or bird  / (coll.) foot supporting a cooking pot etc
zhua,4,zhua4,No,,
zhuai,1,zhuai1,Yes,,to throw  / to fling
zhuai,2,zhuai2,No,,
zhuai,3,zhuai3,Yes,,see 轉文｜转文; self-satisfied; cocky (alternative written form of 跩); to waddle  / to swagger  / (coll.) strutting  / self-satisfied
zhuai,4,zhuai4,Yes,,to pull  / to tug at (sth)
zhuan,1,zhuan1,Yes,,"brick  / tile (floor or wall, not roof)  / CL: 塊｜块; variant of 甎｜砖; variant of 磚｜砖"
zhuan,2,zhuan2,No,,
zhuan,3,zhuan3,Yes,,"to turn  / to change direction  / to transfer  / to forward (mail)  / (Internet) to share (sb else&#039;s content); (Internet slang) the three 子&#039;s that symbolize success in life: a house, a car and a wife (房子, 車子｜车子 and 妻子)  / (archaic) cautious  / cowardly; Japanese variant of 轉｜转"
zhuan,4,zhuan4,Yes,,"to revolve  / to turn  / to circle about  / to walk about  / classifier for revolutions (per minute etc): revs, rpm  / classifier for repeated actions; to earn  / to make a profit; biography  / historical narrative  / commentaries  / relay station"
zhuang,1,zhuang1,Yes,,"adornment  / to adorn  / dress  / clothing  / costume (of an actor in a play)  / to play a role  / to pretend  / to install  / to fix  / to wrap (sth in a bag)  / to load  / to pack; stump; stake; pile  / classifier for events, cases, transactions, affairs etc; surname Zhuang"
zhuang,2,zhuang2,No,,
zhuang,3,zhuang3,Yes,,fat  / stout
zhuang,4,zhuang4,Yes,,to knock against  / to bump into  / to run into  / to meet by accident; classifier for buildings (Taiwan pr. [chuang2])  / (archaic) curtain hung over boat or carriage windows; to strengthen  / strong  / robust
zhui,1,zhui1,Yes,,to chase  / to pursue  / to look into  / to investigate  / to reminisce  / to recall  / to court (one&#039;s beloved)  / to binge-watch (a TV drama)  / retroactively  / posthumously; cone  / awl  / to bore; (bound form) vertebra
zhui,2,zhui2,No,,
zhui,3,zhui3,No,,
zhui,4,zhui4,Yes,,to fall  / to drop  / to weigh down; to sew  / to stitch together  / to combine  / to link  / to connect  / to put words together  / to compose  / to embellish; (bound form) superfluous  / (bound form) (of a man) to move into the household of one&#039;s in-laws after marrying; (of the bride&#039;s parents) to have the groom join one&#039;s household
zhun,1,zhun1,Yes,,used in 屯邅; repeatedly (in giving advice)  / sincere  / earnest  / untiring; used in 迍邅
zhun,2,zhun2,No,,
zhun,3,zhun3,Yes,,"to allow  / to grant  / in accordance with  / in the light of; accurate  / standard  / definitely  / certainly  / about to become (bride, son-in-law etc)  / quasi-  / para-"
zhun,4,zhun4,No,,
zhuo,1,zhuo1,Yes,,to clutch  / to grab  / to capture; table  / desk  / classifier for tables of guests at a banquet etc; noticeable  / large  / clear  / distinct  / Taiwan pr. [zhuo2]
zhuo,2,zhuo2,Yes,,surname Zhuo; outstanding; (literary) splendorous
zhuo,3,zhuo3,No,,
zhuo,4,zhuo4,No,,
zong,1,zong1,Yes,,"school  / sect  / purpose  / model  / ancestor  / clan  / to take as one&#039;s model (in academic or artistic work)  / classifier for batches, items, cases (medical or legal), reservoirs; surname Zong; (bound form) to synthesize; to combine  / Taiwan pr. [zong4]"
zong,2,zong2,No,,
zong,3,zong3,Yes,,(bound form) general; overall  / to sum up  / in every case; always; invariably  / anyway; after all; eventually; sooner or later  / surely  / (after a person&#039;s name) abbr. for 總經理｜总经理 or 總編｜总编 etc; general  / in every case  / to hold; torch made from hemp straw (old)
zong,4,zong4,Yes,,vertical; north-south (Taiwan pr. [zong1])  / from front to back; longitudinal; lengthwise (Taiwan pr. [zong1])  / military unit corresponding to an army corps (Taiwan pr. [zong1])  / (bound form) to release (a captive)  / to indulge  / to leap up  / (literary) even if; rice dumplings wrapped in leaves; variant of 粽
zou,1,zou1,Yes,,surname Zou  / vassal state during the Zhou Dynasty (1046-256 BC) in the southeast of Shandong; to choose  / to consult; surname Zou
zou,2,zou2,No,,
zou,3,zou3,Yes,,"to walk  / to go  / to run  / to move (of vehicle)  / to visit  / to leave  / to go away  / to die (euph.)  / from  / through  / away (in compound verbs, such as 撤走)  / to change (shape, form, meaning); variant of 走"
zou,4,zou4,Yes,,to play music  / to achieve  / to present a memorial to the emperor (old); to hit; to beat (sb)  / (coll.) to smash (sth)
zu,1,zu1,Yes,,to hire  / to rent  / to charter  / to rent out  / to lease out  / rent  / land tax; marshland  / swamp  / salted or pickled vegetables  / to mince  / to shred  / to mince human flesh and bones  / Taiwan pr. [ju1]; variant of 菹
zu,2,zu2,Yes,,"race  / nationality  / ethnicity  / clan  / by extension, social group (e.g. office workers 上班族); (bound form) foot; leg  / sufficient; ample  / as much as; fully; soldier  / servant  / to finish  / to die  / finally  / at last  / pawn in Chinese chess"
zu,3,zu3,Yes,,"to form  / to organize  / group  / team  / classifier for sets, series, groups of people, batteries; to hinder  / to block  / to obstruct; surname Zu"
zu,4,zu4,No,,
zuan,1,zuan1,Yes,,to drill  / to bore  / to get into  / to make one&#039;s way into  / to enter (a hole)  / to thread one&#039;s way through  / to study intensively  / to dig into  / to curry favor for personal gain; to jump
zuan,2,zuan2,No,,
zuan,3,zuan3,Yes,,(literary) to inherit; (literary) bamboo tube used to hold chopsticks or spoons; variant of 纘｜缵
zuan,4,zuan4,Yes,,drill; auger  / diamond; to cheat  / to swindle; (coll.) to hold  / to grip  / to grasp
zui,1,zui1,Yes,,(literary) young boy&#039;s penis; knag  / a kind of sled used to cross a muddy area (old); a mountain peak
zui,2,zui2,No,,
zui,3,zui3,Yes,,"mouth  / beak  / nozzle  / spout (of teapot etc)  / CL: 張｜张, 個｜个; variant of 嘴; popular variant of 嘴"
zui,4,zui4,Yes,,(before an adjective or verb) to the highest degree; (the) most ...; -est  / (after 之) best or most extreme example (e.g. 世界之最 &quot;the greatest in the world&quot;); variant of 最; old variant of 最
zun,1,zun1,Yes,,senior  / of a senior generation  / to honor  / to respect  / honorific  / classifier for cannons and statues  / ancient wine vessel; to observe  / to obey  / to follow  / to comply with; goblet  / bottle  / wine-jar
zun,2,zun2,No,,
zun,3,zun3,Yes,,to reduce or cut down on  / to rein in  / to restrain; talk together; to congregate  / to crowd
zun,4,zun4,Yes,,push; (dialectal pronunciation of 俊)  / cool  / neat
zuo,1,zuo1,Yes,,(bound form) worker  / (bound form) workshop  / (slang) troublesome; high-maintenance (person); (coll.) to suck
zuo,2,zuo2,Yes,,used in 琢磨  / Taiwan pr. [zhuo2]; yesterday; to seize  / Taiwan pr. [zu2]
zuo,3,zuo3,Yes,,left  / the Left (politics)  / east  / unorthodox  / queer  / wrong  / differing  / opposite  / variant of 佐; to assist  / assistant  / aide  / to accompany; surname Zuo
zuo,4,zuo4,Yes,,"to make; to produce  / to write; to compose  / to do; to engage in; to hold (a party etc)  / (of a person) to be (an intermediary, a good student etc); to become (husband and wife, friends etc)  / (of a thing) to serve as; to be used for  / to assume (an air or manner); to sit  / to take a seat  / to take (a bus, airplane etc)  / to bear fruit  / variant of 座; seat  / base; stand  / (bound form) constellation  / (archaic) suffix used in a respectful form of address (e.g. 師座｜师座)  / classifier for large immovable objects such as buildings, mountains, bridges etc"
