刚才是谁来的电话？,Who just called?,刚才,gāngcái,n.,a moment ago; just now
height,个子,gèzi,n.,哥哥比我个子高。,
哥哥比我个子高。,My brother is taller than me.,个子,gèzi,n.,height
on the basis of; according to,根据,gēnjù,prep.,请根据这篇文章谈一谈自己的想法。,
请根据这篇文章谈一谈自己的想法。,Please share your thoughts based on this article.,根据,gēnjù,prep.,on the basis of; according to
basis; cause; foundation,根据,gēnjù,n.,他这么说，是有根据的。,
他这么说，是有根据的。,There was a reason for him to say so.,根据,gēnjù,n.,basis; cause; foundation
follow,跟,gēn,v.,散步的时候，小狗一直跟在我身后。,
散步的时候，小狗一直跟在我身后。,The puppy kept following me as I walked.,跟,gēn,v.,follow
with,跟,gēn,prep.,姐姐跟妈妈一起去公园了。,
姐姐跟妈妈一起去公园了。,My sister went to the park with my mother.,跟,gēn,prep.,with
more,更,gèng,adv.,他比我更喜欢游泳。,
他比我更喜欢游泳。,He likes swimming more than I do.,更,gèng,adv.,more
kilogram,公斤,gōngjīn,nm.,我买了一公斤鸡蛋。,
我买了一公斤鸡蛋。,I bought a kilo of eggs.,公斤,gōngjīn,nm.,kilogram
park,公园,gōngyuán,n.,我家附近有个公园，我常去那里散步。,
我家附近有个公园，我常去那里散步。,There is a park near my house where I often go for a walk.,公园,gōngyuán,n.,park
story,故事,gùshi,n.,睡觉前，我都给女儿讲故事。,
睡觉前，我都给女儿讲故事。,"Before I go to bed, I tell my daughter stories.",故事,gùshi,n.,story
blow (of wind),刮风,guāfēng,n.,今天刮风了，别骑自行车了。,
今天刮风了，别骑自行车了。,"It's windy today, don't ride a bike.",刮风,guāfēng,n.,blow (of wind)
close; turn off,关,guān,v.,他关上了门。 我把电视关了。,
他关上了门。 我把电视关了。,He closed the door. I turned off the TV.,关,guān,v.,close; turn off
relation; relationship,关系,guānxì,n.,这件事和她没有关系。,
这件事和她没有关系。,It had nothing to do with her.,关系,guānxì,n.,relation; relationship
care for; be concerned for,关心,guānxīn,v.,爸爸很关心我的学习。,
爸爸很关心我的学习。,Dad cares about my studies.,关心,guānxīn,v.,care for; be concerned for
concern; consideration,关心,guānxīn,n.,谢谢你的关心，我的身体好多了。,
谢谢你的关心，我的身体好多了。,"Thank you for your concern, my body is much better.",关心,guānxīn,n.,concern; consideration
with regard to,关于,guānyú,prep.,关于这个问题，我们还要再想一想。,
关于这个问题，我们还要再想一想。,Let's think about this again.,关于,guānyú,prep.,with regard to
country,国家,guójiā,n.,我爱旅游，去过几十个国家。,
我爱旅游，去过几十个国家。,I love to travel and have been to dozens of countries.,国家,guójiā,n.,country
live; pass,过,guò,v.,今天我过生日，朋友们都来了。,
今天我过生日，朋友们都来了。,Today is my birthday and all my friends are here.,过,guò,v.,live; pass
spend the time; pass the time,过,guò,v.,时间过得真快，要过春节了。,
时间过得真快，要过春节了。,"The time is passing so fast, it's going to be the Spring Festival.",过,guò,v.,spend the time; pass the time
in the past,过去,guòqù,n.,奶奶经常给我讲过去的事情。,
奶奶经常给我讲过去的事情。,Grandma often told me about the past.,过去,guòqù,n.,in the past
still; all the same,还是,háishì,adv.,我还是在北京，没去其他地方。,
我还是在北京，没去其他地方。,I'm still in Beijing and haven't been anywhere else.,还是,háishì,adv.,still; all the same
had better,还是,háishì,adv.,你还是吃点儿水果吧，别喝啤酒了。,
你还是吃点儿水果吧，别喝啤酒了。,Eat some fruit and stop drinking beer.,还是,háishì,adv.,had better
or,还是,háishì,adv.,你是开车去还是坐公共汽车去？,
你是开车去还是坐公共汽车去？,Are you going by car or by bus?,还是,háishì,adv.,or
be afraid; be frightened,害怕,hàipà,v.,我害怕一个人晚上出门。,
我害怕一个人晚上出门。,I am afraid to go out alone at night.,害怕,hàipà,v.,be afraid; be frightened
flight; scheduled flight,航班,hángbān,n.,各位顾客，欢迎您乘坐我们的航班。,
各位顾客，欢迎您乘坐我们的航班。,"Ladies and gentlemen, welcome aboard our flight.",航班,hángbān,n.,flight; scheduled flight
blackboard,黑板,hēibǎn,n.,请大家看黑板。,
请大家看黑板。,Please look at the blackboard.,黑板,hēibǎn,n.,blackboard
later; afterwards,后来,hòulái,adv.,后来我再也没见过他。,
后来我再也没见过他。,I never saw him again.,后来,hòulái,adv.,later; afterwards
passport,护照,hùzhào,n.,你的护照办好了吗？,
你的护照办好了吗？,Is your passport ready?,护照,hùzhào,n.,passport
spend,花,huā,v.,今天我花了不少钱。,
今天我花了不少钱。,I spent a lot of money today.,花,huā,v.,spend
flower,花,huā,n.,今天是妈妈的生日，我们送一些花给她吧。,
今天是妈妈的生日，我们送一些花给她吧。,"Today is my mom's birthday, let's send her some flowers.",花,huā,n.,flower
draw; paint,画,huà,v.,我从小就喜欢画画儿。,
我从小就喜欢画画儿。,I've loved painting since I was a kid.,画,huà,v.,draw; paint
picture; drawing; painting,画,huà,n.,他的画儿很受大家欢迎。,
他的画儿很受大家欢迎。,His paintings are very popular with everyone.,画,huà,n.,picture; drawing; painting
bad; evil,坏,huài,adj.,面包很新鲜，没有坏。,
面包很新鲜，没有坏。,The bread is fresh and not broken.,坏,huài,adj.,bad; evil
terrible; badly,坏,huài,int.,坏了，我忘记带护照了。,
坏了，我忘记带护照了。,"Oh no, I forgot my passport.",坏,huài,int.,terrible; badly
return sth to the owner,还,huán,v.,我把书还给图书馆了。,
我把书还给图书馆了。,I returned the book to the library.,还,huán,v.,return sth to the owner
environment; condition; circumstance,环境,huánjìng,n.,这里的环境很不错，在这里住很舒服。,
这里的环境很不错，在这里住很舒服。,The environment here is very nice and comfortable to stay here.,环境,huánjìng,n.,environment; condition; circumstance
change,换,huàn,v.,你等我一下，我去换件衣服。,
你等我一下，我去换件衣服。,"Wait for me, I'll go change.",换,huàn,v.,change
exchange money,换,huàn,v.,我去银行换点儿钱。,
我去银行换点儿钱。,I'll go to the bank and change some money.,换,huàn,v.,exchange money
the Yellow River,黄河,Huánghé,n.,黄河是中国的第二大河。,
黄河是中国的第二大河。,The Yellow River is the second largest river in China.,黄河,Huánghé,n.,the Yellow River
meeting,会议,huìyì,n.,我们下午有个会议。,
我们下午有个会议。,We have a meeting in the afternoon.,会议,huìyì,n.,meeting
or,或者,huòzhě,conj.,你去，或者我去，都可以。,
你去，或者我去，都可以。,"You can go, or I can go.",或者,huòzhě,conj.,or
nearly; almost,几乎,jīhū,adv.,我感动得几乎要流泪了。,
我感动得几乎要流泪了。,I was almost moved to tears.,几乎,jīhū,adv.,nearly; almost
chance; opportunity,机会,jīhuì,n.,我希望有机会参加比赛。,
我希望有机会参加比赛。,I would like the opportunity to participate in the competition.,机会,jīhuì,n.,chance; opportunity
extremely; exceedingly,极,jí,adv.,他对音乐极感兴趣。 今天的节目好看极了。,
他对音乐极感兴趣。 今天的节目好看极了。,He is very interested in music. Today's show was fantastic.,极,jí,adv.,extremely; exceedingly
remember; learn by heart,记得,jìde,v.,我不记得他住在哪儿了。,
我不记得他住在哪儿了。,I don't remember where he lives.,记得,jìde,v.,remember; learn by heart
season,季节,jìjié,n.,一年有四个季节。,
一年有四个季节。,There are four seasons in a year.,季节,jìjié,n.,season
inspect; check; examine,检查,jiǎnchá,v.,你去医院检查一下身体吧。,
你去医院检查一下身体吧。,Go to the hospital and have your body checked.,检查,jiǎnchá,v.,inspect; check; examine
easy; simple,简单,jiǎndān,adj.,这些题对他来说很简单。,
这些题对他来说很简单。,These questions are simple for him.,简单,jiǎndān,adj.,easy; simple
meet,见面,jiànmiàn,v.,上次和他见面，已经是去年了。,
上次和他见面，已经是去年了。,The last time I saw him was last year.,见面,jiànmiàn,v.,meet
healthy,健康,jiànkāng,adj.,爸爸的身体特别健康。,
爸爸的身体特别健康。,Dad is particularly healthy.,健康,jiànkāng,adj.,healthy
speak; tell,讲,jiǎng,v.,李老师的课讲得很有趣。,
李老师的课讲得很有趣。,Teacher Li's lecture was very interesting.,讲,jiǎng,v.,speak; tell
descend; land,降落,jiàngluò,v.,飞机马上就要降落了。,
飞机马上就要降落了。,The plane is about to land.,降落,jiàngluò,v.,descend; land
tenth of one Yuan (money),角,jiǎo,nm.,桌子上有五角钱。,
桌子上有五角钱。,There are pennies on the table.,角,jiǎo,nm.,tenth of one Yuan (money)
corner,角,jiǎo,n.,房间的一角放了很多书。,
房间的一角放了很多书。,There are many books in the corner of the room.,角,jiǎo,n.,corner
foot,脚,jiǎo,n.,妹妹脚上穿着漂亮的红皮鞋。,
妹妹脚上穿着漂亮的红皮鞋。,My sister wears beautiful red leather shoes on her feet.,脚,jiǎo,n.,foot
teach,教,jiāo,v.,李老师教我们数学。,
李老师教我们数学。,Teacher Li taught us mathematics.,教,jiāo,v.,teach
accept; receive,接,jiē,v.,下午我去机场接你。,
下午我去机场接你。,I'll pick you up at the airport in the afternoon.,接,jiē,v.,accept; receive
go on,接,jiē,v.,他看了看表，躺下接着睡觉。,
他看了看表，躺下接着睡觉。,"He looked at his watch, lay down and went to sleep.",接,jiē,v.,go on
street,街道,jiēdào,n.,这条街道很长，有四千多米。,
这条街道很长，有四千多米。,"The street is very long, more than 4,000 meters long.",街道,jiēdào,n.,street
show; performance; program,节目,jiémù,n.,今天我们一共演出 12 个节目。,
今天我们一共演出 12 个节目。,Today we have a total of 12 shows.,节目,jiémù,n.,show; performance; program
holiday; festival,节日,jiérì,n.,祝大家节日快乐！,
祝大家节日快乐！,Happy Holidays!,节日,jiérì,n.,holiday; festival
get married,结婚,jiéhūn,v.,我们结婚10 年了。,
我们结婚10 年了。,We've been married for 10 years.,结婚,jiéhūn,v.,get married
stop; finish; end; terminate,结束,jiéshù,v.,会议马上就要结束了。,
会议马上就要结束了。,The meeting is almost over.,结束,jiéshù,v.,stop; finish; end; terminate
solve or resolve a problem or an issue,解决,jiějué,v.,这个问题你打算怎么解决？,
这个问题你打算怎么解决？,How do you plan to solve this problem?,解决,jiějué,v.,solve or resolve a problem or an issue
borrow; lend,借,jiè,v.,我从图书馆借了三本书。,
我从图书馆借了三本书。,I borrowed three books from the library.,借,jiè,v.,borrow; lend
often,经常,jīngcháng,adv.,我经常在学校遇到他。,
我经常在学校遇到他。,I often met him at school.,经常,jīngcháng,adv.,often
pass through / by,经过,jīngguò,v.,上下班的时候，我都要经过这条街道。,
上下班的时候，我都要经过这条街道。,"When I go to work, I have to go through this street.",经过,jīngguò,v.,pass through / by
through; under,经过,jīngguò,prep.,经过你这么一说，我终于明白了。,
经过你这么一说，我终于明白了。,"After what you said, I finally understood.",经过,jīngguò,prep.,through; under
manager,经理,jīnglǐ,n.,他是我们公司的经理。,
他是我们公司的经理。,He is the manager of our company.,经理,jīnglǐ,n.,manager
old; for a long time,久,jiǔ,adj.,这个问题我想了很久才明白。,
这个问题我想了很久才明白。,It took me a long time to understand this question.,久,jiǔ,adj.,old; for a long time
old; worn,旧,jiù,adj.,这件衣服穿了两年，已经旧了。,
这件衣服穿了两年，已经旧了。,This dress has been worn for two years and is old.,旧,jiù,adj.,old; worn
sentence,句子,jùzi,n.,请用这些词语说几个句子。,
请用这些词语说几个句子。,Please use these words to say a few sentences.,句子,jùzi,n.,sentence
decide; determine,决定,juédìng,v.,这件事是经理决定的。,
这件事是经理决定的。,This was decided by the manager.,决定,juédìng,v.,decide; determine
decision; determination; resolution,决定,juédìng,n.,他已经做出了决定。,
他已经做出了决定。,He has made his decision.,决定,juédìng,n.,decision; determination; resolution
