睡觉前，我都给女儿讲故事。,"Before I go to bed, I tell my daughter stories.",故事,gùshi,n.,story,shuì jiào qián ， wǒ dōu gěi nǚ ér jiǎng gù shì 。
blow (of wind),刮风,guāfēng,n.,今天刮风了，别骑自行车了。,,jīn tiān guā fēng le ， bié qí zì xíng chē le 。
今天刮风了，别骑自行车了。,"It's windy today, don't ride a bike.",刮风,guāfēng,n.,blow (of wind),jīn tiān guā fēng le ， bié qí zì xíng chē le 。
close; turn off,关,guān,v.,他关上了门。 我把电视关了。,,tā guān shàng le mén 。  wǒ bǎ diàn shì guān le 。
他关上了门。 我把电视关了。,He closed the door. I turned off the TV.,关,guān,v.,close; turn off,tā guān shàng le mén 。  wǒ bǎ diàn shì guān le 。
relation; relationship,关系,guānxì,n.,这件事和她没有关系。,,zhè jiàn shì hé tā méi yǒu guān xì 。
这件事和她没有关系。,It had nothing to do with her.,关系,guānxì,n.,relation; relationship,zhè jiàn shì hé tā méi yǒu guān xì 。
care for; be concerned for,关心,guānxīn,v.,爸爸很关心我的学习。,,bà bà hěn guān xīn wǒ de xué xí 。
爸爸很关心我的学习。,Dad cares about my studies.,关心,guānxīn,v.,care for; be concerned for,bà bà hěn guān xīn wǒ de xué xí 。
concern; consideration,关心,guānxīn,n.,谢谢你的关心，我的身体好多了。,,xiè xiè nǐ de guān xīn ， wǒ de shēn tǐ hǎo duō le 。
谢谢你的关心，我的身体好多了。,"Thank you for your concern, my body is much better.",关心,guānxīn,n.,concern; consideration,xiè xiè nǐ de guān xīn ， wǒ de shēn tǐ hǎo duō le 。
with regard to,关于,guānyú,prep.,关于这个问题，我们还要再想一想。,,guān yú zhè ge wèn tí ， wǒ men hái yào zài xiǎng yī xiǎng 。
关于这个问题，我们还要再想一想。,Let's think about this again.,关于,guānyú,prep.,with regard to,guān yú zhè ge wèn tí ， wǒ men hái yào zài xiǎng yī xiǎng 。
country,国家,guójiā,n.,我爱旅游，去过几十个国家。,,wǒ ài lǚ yóu ， qù guò jǐ shí gè guó jiā 。
我爱旅游，去过几十个国家。,I love to travel and have been to dozens of countries.,国家,guójiā,n.,country,wǒ ài lǚ yóu ， qù guò jǐ shí gè guó jiā 。
live; pass,过,guò,v.,今天我过生日，朋友们都来了。,,jīn tiān wǒ guò shēng rì ， péng yǒu men dōu lái le 。
今天我过生日，朋友们都来了。,Today is my birthday and all my friends are here.,过,guò,v.,live; pass,jīn tiān wǒ guò shēng rì ， péng yǒu men dōu lái le 。
spend the time; pass the time,过,guò,v.,时间过得真快，要过春节了。,,shí jiān guò dé zhēn kuài ， yào guò chūn jié le 。
时间过得真快，要过春节了。,"The time is passing so fast, it's going to be the Spring Festival.",过,guò,v.,spend the time; pass the time,shí jiān guò dé zhēn kuài ， yào guò chūn jié le 。
in the past,过去,guòqù,n.,奶奶经常给我讲过去的事情。,,nǎi nǎi jīng cháng gěi wǒ jiǎng guò qù de shì qíng 。
奶奶经常给我讲过去的事情。,Grandma often told me about the past.,过去,guòqù,n.,in the past,nǎi nǎi jīng cháng gěi wǒ jiǎng guò qù de shì qíng 。
still; all the same,还是,háishì,adv.,我还是在北京，没去其他地方。,,wǒ hái shì zài běi jīng ， méi qù qí tā dì fāng 。
我还是在北京，没去其他地方。,I'm still in Beijing and haven't been anywhere else.,还是,háishì,adv.,still; all the same,wǒ hái shì zài běi jīng ， méi qù qí tā dì fāng 。
had better,还是,háishì,adv.,你还是吃点儿水果吧，别喝啤酒了。,,nǐ hái shì chī diǎn ér shuǐ guǒ ba ， bié hē pí jiǔ le 。
你还是吃点儿水果吧，别喝啤酒了。,Eat some fruit and stop drinking beer.,还是,háishì,adv.,had better,nǐ hái shì chī diǎn ér shuǐ guǒ ba ， bié hē pí jiǔ le 。
or,还是,háishì,adv.,你是开车去还是坐公共汽车去？,,nǐ shì kāi chē qù hái shì zuò gōng gòng qì chē qù ？
你是开车去还是坐公共汽车去？,Are you going by car or by bus?,还是,háishì,adv.,or,nǐ shì kāi chē qù hái shì zuò gōng gòng qì chē qù ？
be afraid; be frightened,害怕,hàipà,v.,我害怕一个人晚上出门。,,wǒ hài pà yí gè rén wǎn shàng chū mén 。
我害怕一个人晚上出门。,I am afraid to go out alone at night.,害怕,hàipà,v.,be afraid; be frightened,wǒ hài pà yí gè rén wǎn shàng chū mén 。
flight; scheduled flight,航班,hángbān,n.,各位顾客，欢迎您乘坐我们的航班。,,gè wèi gù kè ， huān yíng nín chéng zuò wǒ men de háng bān 。
各位顾客，欢迎您乘坐我们的航班。,"Ladies and gentlemen, welcome aboard our flight.",航班,hángbān,n.,flight; scheduled flight,gè wèi gù kè ， huān yíng nín chéng zuò wǒ men de háng bān 。
blackboard,黑板,hēibǎn,n.,请大家看黑板。,,qǐng dà jiā kàn hēi bǎn 。
请大家看黑板。,Please look at the blackboard.,黑板,hēibǎn,n.,blackboard,qǐng dà jiā kàn hēi bǎn 。
later; afterwards,后来,hòulái,adv.,后来我再也没见过他。,,hòu lái wǒ zài yě méi jiàn guò tā 。
后来我再也没见过他。,I never saw him again.,后来,hòulái,adv.,later; afterwards,hòu lái wǒ zài yě méi jiàn guò tā 。
passport,护照,hùzhào,n.,你的护照办好了吗？,,nǐ de hù zhào bàn hǎo le ma ？
你的护照办好了吗？,Is your passport ready?,护照,hùzhào,n.,passport,nǐ de hù zhào bàn hǎo le ma ？
spend,花,huā,v.,今天我花了不少钱。,,jīn tiān wǒ huā le bù shǎo qián 。
今天我花了不少钱。,I spent a lot of money today.,花,huā,v.,spend,jīn tiān wǒ huā le bù shǎo qián 。
flower,花,huā,n.,今天是妈妈的生日，我们送一些花给她吧。,,jīn tiān shì mā mā de shēng rì ， wǒ men sòng yī xiē huā gěi tā ba 。
今天是妈妈的生日，我们送一些花给她吧。,"Today is my mom's birthday, let's send her some flowers.",花,huā,n.,flower,jīn tiān shì mā mā de shēng rì ， wǒ men sòng yī xiē huā gěi tā ba 。
draw; paint,画,huà,v.,我从小就喜欢画画儿。,,wǒ cóng xiǎo jiù xǐ huān huà huà ér 。
我从小就喜欢画画儿。,I've loved painting since I was a kid.,画,huà,v.,draw; paint,wǒ cóng xiǎo jiù xǐ huān huà huà ér 。
picture; drawing; painting,画,huà,n.,他的画儿很受大家欢迎。,,tā de huà ér hěn shòu dà jiā huān yíng 。
他的画儿很受大家欢迎。,His paintings are very popular with everyone.,画,huà,n.,picture; drawing; painting,tā de huà ér hěn shòu dà jiā huān yíng 。
bad; evil,坏,huài,adj.,面包很新鲜，没有坏。,,miàn bāo hěn xīn xiān ， méi yǒu huài 。
面包很新鲜，没有坏。,The bread is fresh and not broken.,坏,huài,adj.,bad; evil,miàn bāo hěn xīn xiān ， méi yǒu huài 。
terrible; badly,坏,huài,int.,坏了，我忘记带护照了。,,huài le ， wǒ wàng jì dài hù zhào le 。
坏了，我忘记带护照了。,"Oh no, I forgot my passport.",坏,huài,int.,terrible; badly,huài le ， wǒ wàng jì dài hù zhào le 。
return sth to the owner,还,huán,v.,我把书还给图书馆了。,,wǒ bǎ shū huán gěi tú shū guǎn le 。
我把书还给图书馆了。,I returned the book to the library.,还,huán,v.,return sth to the owner,wǒ bǎ shū huán gěi tú shū guǎn le 。
environment; condition; circumstance,环境,huánjìng,n.,这里的环境很不错，在这里住很舒服。,,zhè lǐ de huán jìng hěn bú cuò ， zài zhè lǐ zhù hěn shū fú 。
这里的环境很不错，在这里住很舒服。,The environment here is very nice and comfortable to stay here.,环境,huánjìng,n.,environment; condition; circumstance,zhè lǐ de huán jìng hěn bú cuò ， zài zhè lǐ zhù hěn shū fú 。
change,换,huàn,v.,你等我一下，我去换件衣服。,,nǐ děng wǒ yī xià ， wǒ qù huàn jiàn yī fú 。
你等我一下，我去换件衣服。,"Wait for me, I'll go change.",换,huàn,v.,change,nǐ děng wǒ yī xià ， wǒ qù huàn jiàn yī fú 。
exchange money,换,huàn,v.,我去银行换点儿钱。,,wǒ qù yín háng huàn diǎn ér qián 。
我去银行换点儿钱。,I'll go to the bank and change some money.,换,huàn,v.,exchange money,wǒ qù yín háng huàn diǎn ér qián 。
the Yellow River,黄河,Huánghé,n.,黄河是中国的第二大河。,,huáng hé shì zhōng guó de dì èr dà hé 。
黄河是中国的第二大河。,The Yellow River is the second largest river in China.,黄河,Huánghé,n.,the Yellow River,huáng hé shì zhōng guó de dì èr dà hé 。
meeting,会议,huìyì,n.,我们下午有个会议。,,wǒ men xià wǔ yǒu gè huì yì 。
我们下午有个会议。,We have a meeting in the afternoon.,会议,huìyì,n.,meeting,wǒ men xià wǔ yǒu gè huì yì 。
or,或者,huòzhě,conj.,你去，或者我去，都可以。,,nǐ qù ， huò zhě wǒ qù ， dōu kě yǐ 。
你去，或者我去，都可以。,"You can go, or I can go.",或者,huòzhě,conj.,or,nǐ qù ， huò zhě wǒ qù ， dōu kě yǐ 。
nearly; almost,几乎,jīhū,adv.,我感动得几乎要流泪了。,,wǒ gǎn dòng dé jī hū yào liú lèi le 。
我感动得几乎要流泪了。,I was almost moved to tears.,几乎,jīhū,adv.,nearly; almost,wǒ gǎn dòng dé jī hū yào liú lèi le 。
chance; opportunity,机会,jīhuì,n.,我希望有机会参加比赛。,,wǒ xī wàng yǒu jī huì cān jiā bǐ sài 。
我希望有机会参加比赛。,I would like the opportunity to participate in the competition.,机会,jīhuì,n.,chance; opportunity,wǒ xī wàng yǒu jī huì cān jiā bǐ sài 。
extremely; exceedingly,极,jí,adv.,他对音乐极感兴趣。 今天的节目好看极了。,,tā duì yīn yuè jí gǎn xìng qù 。  jīn tiān de jié mù hǎo kàn jí le 。
他对音乐极感兴趣。 今天的节目好看极了。,He is very interested in music. Today's show was fantastic.,极,jí,adv.,extremely; exceedingly,tā duì yīn yuè jí gǎn xìng qù 。  jīn tiān de jié mù hǎo kàn jí le 。
remember; learn by heart,记得,jìde,v.,我不记得他住在哪儿了。,,wǒ bú jì dé tā zhù zài nǎ ér le 。
我不记得他住在哪儿了。,I don't remember where he lives.,记得,jìde,v.,remember; learn by heart,wǒ bú jì dé tā zhù zài nǎ ér le 。
season,季节,jìjié,n.,一年有四个季节。,,yī nián yǒu sì gè jì jié 。
一年有四个季节。,There are four seasons in a year.,季节,jìjié,n.,season,yī nián yǒu sì gè jì jié 。
inspect; check; examine,检查,jiǎnchá,v.,你去医院检查一下身体吧。,,nǐ qù yī yuàn jiǎn chá yī xià shēn tǐ ba 。
你去医院检查一下身体吧。,Go to the hospital and have your body checked.,检查,jiǎnchá,v.,inspect; check; examine,nǐ qù yī yuàn jiǎn chá yī xià shēn tǐ ba 。
easy; simple,简单,jiǎndān,adj.,这些题对他来说很简单。,,zhè xiē tí duì tā lái shuō hěn jiǎn dān 。
这些题对他来说很简单。,These questions are simple for him.,简单,jiǎndān,adj.,easy; simple,zhè xiē tí duì tā lái shuō hěn jiǎn dān 。
meet,见面,jiànmiàn,v.,上次和他见面，已经是去年了。,,shàng cì hé tā jiàn miàn ， yǐ jīng shì qù nián le 。
上次和他见面，已经是去年了。,The last time I saw him was last year.,见面,jiànmiàn,v.,meet,shàng cì hé tā jiàn miàn ， yǐ jīng shì qù nián le 。
healthy,健康,jiànkāng,adj.,爸爸的身体特别健康。,,bà bà de shēn tǐ tè bié jiàn kāng 。
爸爸的身体特别健康。,Dad is particularly healthy.,健康,jiànkāng,adj.,healthy,bà bà de shēn tǐ tè bié jiàn kāng 。
speak; tell,讲,jiǎng,v.,李老师的课讲得很有趣。,,lǐ lǎo shī de kè jiǎng dé hěn yǒu qù 。
李老师的课讲得很有趣。,Teacher Li's lecture was very interesting.,讲,jiǎng,v.,speak; tell,lǐ lǎo shī de kè jiǎng dé hěn yǒu qù 。
descend; land,降落,jiàngluò,v.,飞机马上就要降落了。,,fēi jī mǎ shàng jiù yào jiàng luò le 。
飞机马上就要降落了。,The plane is about to land.,降落,jiàngluò,v.,descend; land,fēi jī mǎ shàng jiù yào jiàng luò le 。
tenth of one Yuan (money),角,jiǎo,nm.,桌子上有五角钱。,,zhuō zi shàng yǒu wǔ jiǎo qián 。
桌子上有五角钱。,There are pennies on the table.,角,jiǎo,nm.,tenth of one Yuan (money),zhuō zi shàng yǒu wǔ jiǎo qián 。
corner,角,jiǎo,n.,房间的一角放了很多书。,,fáng jiān de yī jiǎo fàng le hěn duō shū 。
房间的一角放了很多书。,There are many books in the corner of the room.,角,jiǎo,n.,corner,fáng jiān de yī jiǎo fàng le hěn duō shū 。
foot,脚,jiǎo,n.,妹妹脚上穿着漂亮的红皮鞋。,,mèi mèi jiǎo shàng chuān zhe piào liàng de hóng pí xié 。
妹妹脚上穿着漂亮的红皮鞋。,My sister wears beautiful red leather shoes on her feet.,脚,jiǎo,n.,foot,mèi mèi jiǎo shàng chuān zhe piào liàng de hóng pí xié 。
teach,教,jiāo,v.,李老师教我们数学。,,lǐ lǎo shī jiào wǒ men shù xué 。
李老师教我们数学。,Teacher Li taught us mathematics.,教,jiāo,v.,teach,lǐ lǎo shī jiào wǒ men shù xué 。
accept; receive,接,jiē,v.,下午我去机场接你。,,xià wǔ wǒ qù jī chǎng jiē nǐ 。
下午我去机场接你。,I'll pick you up at the airport in the afternoon.,接,jiē,v.,accept; receive,xià wǔ wǒ qù jī chǎng jiē nǐ 。
go on,接,jiē,v.,他看了看表，躺下接着睡觉。,,tā kàn le kàn biǎo ， tǎng xià jiē zhe shuì jiào 。
他看了看表，躺下接着睡觉。,"He looked at his watch, lay down and went to sleep.",接,jiē,v.,go on,tā kàn le kàn biǎo ， tǎng xià jiē zhe shuì jiào 。
street,街道,jiēdào,n.,这条街道很长，有四千多米。,,zhè tiáo jiē dào hěn zhǎng ， yǒu sì qiān duō mǐ 。
这条街道很长，有四千多米。,"The street is very long, more than 4,000 meters long.",街道,jiēdào,n.,street,zhè tiáo jiē dào hěn zhǎng ， yǒu sì qiān duō mǐ 。
show; performance; program,节目,jiémù,n.,今天我们一共演出 12 个节目。,,jīn tiān wǒ men yī gòng yǎn chū  12  gè jié mù 。
今天我们一共演出 12 个节目。,Today we have a total of 12 shows.,节目,jiémù,n.,show; performance; program,jīn tiān wǒ men yī gòng yǎn chū  12  gè jié mù 。
holiday; festival,节日,jiérì,n.,祝大家节日快乐！,,zhù dà jiā jié rì kuài lè ！
祝大家节日快乐！,Happy Holidays!,节日,jiérì,n.,holiday; festival,zhù dà jiā jié rì kuài lè ！
get married,结婚,jiéhūn,v.,我们结婚10 年了。,,wǒ men jié hūn 10  nián le 。
我们结婚10 年了。,We've been married for 10 years.,结婚,jiéhūn,v.,get married,wǒ men jié hūn 10  nián le 。
stop; finish; end; terminate,结束,jiéshù,v.,会议马上就要结束了。,,huì yì mǎ shàng jiù yào jié shù le 。
会议马上就要结束了。,The meeting is almost over.,结束,jiéshù,v.,stop; finish; end; terminate,huì yì mǎ shàng jiù yào jié shù le 。
solve or resolve a problem or an issue,解决,jiějué,v.,这个问题你打算怎么解决？,,zhè ge wèn tí nǐ dǎ suàn zěn me jiě jué ？
这个问题你打算怎么解决？,How do you plan to solve this problem?,解决,jiějué,v.,solve or resolve a problem or an issue,zhè ge wèn tí nǐ dǎ suàn zěn me jiě jué ？
borrow; lend,借,jiè,v.,我从图书馆借了三本书。,,wǒ cóng tú shū guǎn jiè le sān běn shū 。
我从图书馆借了三本书。,I borrowed three books from the library.,借,jiè,v.,borrow; lend,wǒ cóng tú shū guǎn jiè le sān běn shū 。
often,经常,jīngcháng,adv.,我经常在学校遇到他。,,wǒ jīng cháng zài xué xiào yù dào tā 。
我经常在学校遇到他。,I often met him at school.,经常,jīngcháng,adv.,often,wǒ jīng cháng zài xué xiào yù dào tā 。
pass through / by,经过,jīngguò,v.,上下班的时候，我都要经过这条街道。,,shàng xià bān de shí hòu ， wǒ dōu yào jīng guò zhè tiáo jiē dào 。
